FREQ;GEO;UNIT;OBJECTIV\TIME_PERIOD,2000 ,2001 ,2002 ,2003 ,2004 ,2005 ,2006 ,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 
A;AT;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BE;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BG;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CY;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CZ;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DE;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DK;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EL;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EU28;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FI;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FR;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HR;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HU;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IE;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LT;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LU;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LV;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;MT;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PL;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PT;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;RO;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SK;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;PC_GDP;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;AT;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BE;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BG;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CY;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CZ;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DE;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DK;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EL;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EU28;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FI;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FR;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HR;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HU;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IE;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LT;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LU;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LV;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;MT;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PL;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PT;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;RO;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SK;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;PC_GDP;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;AT;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.003 
A;BE;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.003 
A;BG;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.006 ,0.003 ,0 
A;CY;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CZ;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.002 ,0.004 ,0.002 ,0.002 
A;DE;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.004 ,0.005 ,0.004 ,0.004 ,0.006 ,0.003 ,0.004 ,0.007 ,0.008 
A;DK;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.003 ,0 
A;EE;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.015 ,0.029 ,0.042 
A;EL;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.003 
A;EU28;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 ,0.001 ,0.001 ,0.001 ,0.002 ,0.005 ,0.011 
A;FI;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.005 
A;FR;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 
A;HR;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HU;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.127 ,0.304 ,0.497 
A;IE;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.003 
A;LT;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.013 
A;LU;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LV;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.003 
A;MT;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.002 ,0.002 ,0.006 
A;PL;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.017 ,0.12 
A;PT;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;RO;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.002 ,0.004 ,0.015 
A;SI;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SK;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.002 
A;UK;PC_GDP;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;AT;PC_GDP;TOTAL,0 ,0 ,0.034 ,0.036 ,0.016 ,0.043 ,0.046 ,0.058 ,0.1 ,0.149 ,0.102 ,0.248 ,0.243 ,0.208 ,0.119 ,0.264 ,0.269 ,0.247 
A;BE;PC_GDP;TOTAL,0 ,0 ,0.008 ,0.006 ,0.031 ,0.04 ,0.036 ,0.041 ,0.062 ,0.198 ,0.197 ,0.145 ,0.106 ,0.118 ,0.207 ,0.185 ,0.215 ,0.237 
A;BG;PC_GDP;TOTAL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.002 ,0.003 ,0.038 ,0.014 ,0.015 ,0.044 ,0.069 ,0.314 ,0.425 ,0.237 ,0.347 
A;CY;PC_GDP;TOTAL,0 ,0 ,0 ,0 ,0 ,0.002 ,0.031 ,0.04 ,0.086 ,0.077 ,0.134 ,0.145 ,0.15 ,0.121 ,0.085 ,0.067 ,0.03 ,0.005 
A;CZ;PC_GDP;TOTAL,0 ,0 ,0.035 ,0.039 ,0.04 ,0.057 ,0.063 ,0.147 ,0.294 ,0.244 ,0.278 ,0.463 ,0.565 ,0.647 ,0.65 ,0.81 ,0.273 ,0.412 
A;DE;PC_GDP;TOTAL,0.001 ,0.002 ,0.01 ,0.012 ,0.018 ,0.023 ,0.016 ,0.072 ,0.124 ,0.242 ,0.181 ,0.28 ,0.307 ,0.309 ,0.283 ,0.226 ,0.24 ,0.251 
A;DK;PC_GDP;TOTAL,0 ,0.004 ,0.002 ,0 ,0 ,0 ,0 ,0.003 ,0.004 ,0.018 ,0.069 ,0.115 ,0.137 ,0.148 ,0.133 ,0.462 ,0.894 ,0.867 
A;EE;PC_GDP;TOTAL,0 ,0 ,0 ,0 ,0 ,0.036 ,0.019 ,0.028 ,0.037 ,0.037 ,0.028 ,0.046 ,0.083 ,0.084 ,0.213 ,0.371 ,0.321 ,0.552 
A;EL;PC_GDP;TOTAL,0 ,0 ,0 ,0 ,0.016 ,0.05 ,0.044 ,0.036 ,0.098 ,0.107 ,0.126 ,0.18 ,0.117 ,0.17 ,0.189 ,0.152 ,0.135 ,0.111 
A;ES;PC_GDP;TOTAL,0 ,0.036 ,0.034 ,0.022 ,0.007 ,0.019 ,0.023 ,0.056 ,0.056 ,0.12 ,0.091 ,0.073 ,0.051 ,0.05 ,0.099 ,0.109 ,0.133 ,0.137 
A;EU28;PC_GDP;TOTAL,0.001 ,0.006 ,0.01 ,0.016 ,0.022 ,0.025 ,0.027 ,0.052 ,0.075 ,0.113 ,0.101 ,0.132 ,0.153 ,0.159 ,0.186 ,0.197 ,0.228 ,0.272 
A;FI;PC_GDP;TOTAL,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 ,0.038 ,0.047 ,0.047 ,0.058 ,0.308 ,0.33 ,0.386 ,0.475 ,0.574 ,0.618 ,0.627 
A;FR;PC_GDP;TOTAL,0 ,0 ,0 ,0 ,0.001 ,0 ,0.003 ,0.016 ,0.025 ,0.036 ,0.027 ,0.029 ,0.032 ,0.044 ,0.121 ,0.223 ,0.249 ,0.252 
A;HR;PC_GDP;TOTAL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.036 ,0.232 ,0.151 ,0.404 ,0.741 
A;HU;PC_GDP;TOTAL,0 ,0 ,0 ,0 ,0.009 ,0.029 ,0.115 ,0.276 ,0.903 ,0.597 ,0.442 ,0.356 ,0.352 ,0.34 ,0.791 ,0.717 ,1.636 ,2.216 
A;IE;PC_GDP;TOTAL,0 ,0.006 ,0.006 ,0.008 ,0.019 ,0.031 ,0.053 ,0.092 ,0.088 ,0.053 ,0.069 ,0.054 ,0.058 ,0.239 ,0.066 ,0.067 ,0.063 ,0.068 
A;IT;PC_GDP;TOTAL,0.005 ,0.017 ,0.018 ,0.055 ,0.079 ,0.059 ,0.065 ,0.059 ,0.071 ,0.098 ,0.08 ,0.071 ,0.1 ,0.069 ,0.079 ,0.091 ,0.111 ,0.178 
A;LT;PC_GDP;TOTAL,0 ,0 ,0 ,0 ,0 ,0.008 ,0.031 ,0.077 ,0.082 ,0.144 ,0.19 ,0.244 ,0.258 ,0.186 ,0.116 ,0.587 ,0.806 ,0.96 
A;LU;PC_GDP;TOTAL,0 ,0 ,0 ,0 ,0 ,0.023 ,0.035 ,0.021 ,0.02 ,0.109 ,0.122 ,0.15 ,0.114 ,0.237 ,0.136 ,0.121 ,0.116 ,0.085 
A;LV;PC_GDP;TOTAL,0 ,0 ,0 ,0 ,0.001 ,0.023 ,0.03 ,1.166 ,0.043 ,0.051 ,0.076 ,0.108 ,0.146 ,0.161 ,0.752 ,0.574 ,0.388 ,0.263 
A;MT;PC_GDP;TOTAL,0 ,0 ,0 ,0 ,0 ,0 ,0.023 ,0.036 ,0.019 ,0.211 ,0.227 ,0.395 ,0.36 ,0.29 ,0.382 ,0.317 ,0.244 ,0.406 
A;NL;PC_GDP;TOTAL,0 ,0 ,0.002 ,0.002 ,0.002 ,0.001 ,0.01 ,0.017 ,0.021 ,0.011 ,0.011 ,0.018 ,0.021 ,0.02 ,0.03 ,0.043 ,0.055 ,0.081 
A;PL;PC_GDP;TOTAL,0 ,0 ,0 ,0 ,0.052 ,0.167 ,0.204 ,0.235 ,0.269 ,0.314 ,0.368 ,0.267 ,0.307 ,0.351 ,0.59 ,0.324 ,0.574 ,1.146 
A;PT;PC_GDP;TOTAL,0 ,0 ,0.009 ,0.017 ,0.052 ,0.017 ,0.005 ,0.014 ,0.027 ,0.059 ,0.128 ,0.103 ,0.168 ,0.124 ,0.273 ,0.383 ,0.307 ,0.379 
A;RO;PC_GDP;TOTAL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.022 ,0.035 ,0.062 ,0.088 ,0.068 ,0.083 ,0.224 ,0.295 ,0.204 ,0.125 
A;SE;PC_GDP;TOTAL,0 ,0 ,0.001 ,0.001 ,0 ,0.001 ,0.001 ,0.019 ,0.015 ,0.018 ,0.021 ,0.159 ,0.531 ,0.529 ,0.497 ,0.488 ,0.536 ,0.485 
A;SI;PC_GDP;TOTAL,0 ,0 ,0 ,0 ,0 ,0 ,0.002 ,0.04 ,0.205 ,0.294 ,0.305 ,0.417 ,0.541 ,0.502 ,0.62 ,0.435 ,0.369 ,0.419 
A;SK;PC_GDP;TOTAL,0 ,0 ,0 ,0 ,0 ,0.002 ,0.008 ,0.015 ,0.02 ,0.06 ,0.085 ,0.067 ,0.084 ,0.094 ,0.175 ,0.352 ,0.269 ,0.101 
A;UK;PC_GDP;TOTAL,0 ,0.001 ,0.007 ,0.015 ,0.02 ,0.017 ,0.013 ,0.029 ,0.026 ,0.025 ,0.042 ,0.051 ,0.054 ,0.056 ,0.065 ,0.065 ,0.067 ,0.114 
